M4id,Frequency,Horizon,SP,StartingDate
Q15799,4,8,Quarterly,31-12-08 12:00
Q15800,4,8,Quarterly,31-03-09 12:00
Q15801,4,8,Quarterly,31-03-94 12:00
Q15802,4,8,Quarterly,31-03-94 12:00
Q15803,4,8,Quarterly,31-03-94 12:00
Q15804,4,8,Quarterly,31-01-08 12:00
Q15805,4,8,Quarterly,31-03-01 12:00
Q15806,4,8,Quarterly,31-03-94 12:00
Q15807,4,8,Quarterly,31-03-01 12:00
Q15808,4,8,Quarterly,31-03-08 12:00
Q15809,4,8,Quarterly,31-03-01 12:00
Q15810,4,8,Quarterly,31-03-08 12:00
Q15811,4,8,Quarterly,31-03-08 12:00
Q15812,4,8,Quarterly,31-03-08 12:00
Q15813,4,8,Quarterly,31-03-08 12:00
Q15814,4,8,Quarterly,31-01-09 12:00
Q15815,4,8,Quarterly,31-01-09 12:00
Q15816,4,8,Quarterly,31-03-01 12:00
Q15817,4,8,Quarterly,31-03-01 12:00
Q15818,4,8,Quarterly,31-03-08 12:00
Q15819,4,8,Quarterly,31-12-01 12:00
Q15820,4,8,Quarterly,31-03-01 12:00
Q15821,4,8,Quarterly,31-03-08 12:00
Q15822,4,8,Quarterly,31-03-08 12:00
Q15823,4,8,Quarterly,31-01-09 12:00
Q15824,4,8,Quarterly,31-03-01 12:00
Q15825,4,8,Quarterly,31-03-01 12:00
Q15826,4,8,Quarterly,31-03-01 12:00
Q15827,4,8,Quarterly,31-03-01 12:00
Q15828,4,8,Quarterly,30-06-09 12:00
Q15829,4,8,Quarterly,31-03-08 12:00
Q15830,4,8,Quarterly,30-11-09 12:00
Q15831,4,8,Quarterly,31-03-09 12:00
Q15832,4,8,Quarterly,31-03-08 12:00
Q15833,4,8,Quarterly,31-03-01 12:00
Q15834,4,8,Quarterly,31-03-01 12:00
Q15835,4,8,Quarterly,31-03-10 12:00
Q15836,4,8,Quarterly,31-03-08 12:00
Q15837,4,8,Quarterly,31-03-08 12:00
Q15838,4,8,Quarterly,31-03-94 12:00
Q15839,4,8,Quarterly,31-03-01 12:00
Q15840,4,8,Quarterly,31-03-01 12:00
Q15841,4,8,Quarterly,31-03-01 12:00
Q15842,4,8,Quarterly,31-03-01 12:00
Q15843,4,8,Quarterly,31-01-08 12:00
Q15844,4,8,Quarterly,31-03-01 12:00
Q15845,4,8,Quarterly,31-03-01 12:00
Q15846,4,8,Quarterly,31-03-08 12:00
Q15847,4,8,Quarterly,31-03-01 12:00
Q15848,4,8,Quarterly,31-03-01 12:00
Q15849,4,8,Quarterly,31-03-01 12:00
Q15850,4,8,Quarterly,31-03-01 12:00
Q15851,4,8,Quarterly,31-03-01 12:00
Q15852,4,8,Quarterly,31-03-01 12:00
Q15853,4,8,Quarterly,31-03-01 12:00
Q15854,4,8,Quarterly,30-06-09 12:00
Q15855,4,8,Quarterly,31-05-09 12:00
Q15856,4,8,Quarterly,31-03-01 12:00
Q15857,4,8,Quarterly,31-03-01 12:00
Q15858,4,8,Quarterly,31-03-01 12:00
Q15859,4,8,Quarterly,31-03-01 12:00
Q15860,4,8,Quarterly,31-03-01 12:00
Q15861,4,8,Quarterly,31-03-01 12:00
Q15862,4,8,Quarterly,31-03-01 12:00
Q15863,4,8,Quarterly,31-03-01 12:00
Q15864,4,8,Quarterly,31-03-01 12:00
Q15865,4,8,Quarterly,31-03-01 12:00
Q15866,4,8,Quarterly,31-03-01 12:00
Q15867,4,8,Quarterly,31-03-01 12:00
Q15868,4,8,Quarterly,31-03-01 12:00
Q15869,4,8,Quarterly,31-03-01 12:00
Q15870,4,8,Quarterly,31-03-01 12:00
Q15871,4,8,Quarterly,31-03-01 12:00
Q15872,4,8,Quarterly,31-03-01 12:00
Q15873,4,8,Quarterly,31-03-01 12:00
Q15874,4,8,Quarterly,31-03-01 12:00
Q15875,4,8,Quarterly,31-03-01 12:00
Q15876,4,8,Quarterly,31-03-01 12:00
Q15877,4,8,Quarterly,31-03-02 12:00
Q15878,4,8,Quarterly,31-03-05 12:00
Q15879,4,8,Quarterly,31-03-94 12:00
Q15880,4,8,Quarterly,31-03-84 12:00
Q15881,4,8,Quarterly,31-03-94 12:00
Q15882,4,8,Quarterly,31-03-94 12:00
Q15883,4,8,Quarterly,31-03-94 12:00
Q15884,4,8,Quarterly,31-03-94 12:00
Q15885,4,8,Quarterly,31-03-94 12:00
Q15886,4,8,Quarterly,31-03-94 12:00
Q15887,4,8,Quarterly,31-03-94 12:00
Q15888,4,8,Quarterly,31-03-94 12:00
Q15889,4,8,Quarterly,31-03-94 12:00
Q15890,4,8,Quarterly,31-03-94 12:00
Q15891,4,8,Quarterly,31-03-94 12:00
Q15892,4,8,Quarterly,31-03-94 12:00
Q15893,4,8,Quarterly,31-03-94 12:00
Q15894,4,8,Quarterly,31-03-94 12:00
Q15895,4,8,Quarterly,31-03-94 12:00
Q15896,4,8,Quarterly,31-03-94 12:00
Q15897,4,8,Quarterly,31-03-94 12:00
Q15898,4,8,Quarterly,31-03-94 12:00
Q15899,4,8,Quarterly,31-03-94 12:00
Q15900,4,8,Quarterly,31-03-94 12:00
Q15901,4,8,Quarterly,31-03-94 12:00
Q15902,4,8,Quarterly,31-03-94 12:00
Q15903,4,8,Quarterly,31-03-94 12:00
Q15904,4,8,Quarterly,31-03-98 12:00
Q15905,4,8,Quarterly,31-03-94 12:00
Q15906,4,8,Quarterly,31-03-94 12:00
Q15907,4,8,Quarterly,31-03-94 12:00
Q15908,4,8,Quarterly,31-03-94 12:00
Q15909,4,8,Quarterly,31-03-94 12:00
Q15910,4,8,Quarterly,31-03-01 12:00
Q15911,4,8,Quarterly,31-03-01 12:00
Q15912,4,8,Quarterly,31-03-01 12:00
Q15913,4,8,Quarterly,31-03-01 12:00
Q15914,4,8,Quarterly,31-03-01 12:00
Q15915,4,8,Quarterly,31-03-01 12:00
Q15916,4,8,Quarterly,31-03-01 12:00
Q15917,4,8,Quarterly,31-03-01 12:00
Q15918,4,8,Quarterly,31-03-01 12:00
Q15919,4,8,Quarterly,31-03-01 12:00
Q15920,4,8,Quarterly,31-03-01 12:00
Q15921,4,8,Quarterly,30-06-08 12:00
Q15922,4,8,Quarterly,31-03-08 12:00
Q15923,4,8,Quarterly,31-03-08 12:00
Q15924,4,8,Quarterly,31-01-08 12:00
Q15925,4,8,Quarterly,31-01-08 12:00
Q15926,4,8,Quarterly,31-01-01 12:00
Q15927,4,8,Quarterly,31-03-08 12:00
Q15928,4,8,Quarterly,31-03-01 12:00
Q15929,4,8,Quarterly,31-03-94 12:00
Q15930,4,8,Quarterly,31-03-06 12:00
Q15931,4,8,Quarterly,31-03-94 12:00
Q15932,4,8,Quarterly,31-03-94 12:00
Q15933,4,8,Quarterly,31-03-94 12:00
Q15934,4,8,Quarterly,31-03-08 12:00
Q15935,4,8,Quarterly,31-03-09 12:00
Q15936,4,8,Quarterly,31-01-01 12:00
Q15937,4,8,Quarterly,31-03-01 12:00
Q15938,4,8,Quarterly,31-03-01 12:00
Q15939,4,8,Quarterly,31-03-01 12:00
Q15940,4,8,Quarterly,31-03-01 12:00
Q15941,4,8,Quarterly,31-03-01 12:00
Q15942,4,8,Quarterly,31-03-85 12:00
Q15943,4,8,Quarterly,31-03-85 12:00
Q15944,4,8,Quarterly,31-03-85 12:00
Q15945,4,8,Quarterly,31-03-85 12:00
Q15946,4,8,Quarterly,31-03-85 12:00
Q15947,4,8,Quarterly,31-03-85 12:00
Q15948,4,8,Quarterly,31-03-85 12:00
Q15949,4,8,Quarterly,31-03-85 12:00
Q15950,4,8,Quarterly,31-03-85 12:00
Q15951,4,8,Quarterly,31-03-85 12:00
Q15952,4,8,Quarterly,31-03-85 12:00
Q15953,4,8,Quarterly,31-03-85 12:00
Q15954,4,8,Quarterly,31-03-85 12:00
Q15955,4,8,Quarterly,31-03-85 12:00
Q15956,4,8,Quarterly,31-03-85 12:00
Q15957,4,8,Quarterly,31-03-85 12:00
Q15958,4,8,Quarterly,31-03-85 12:00
Q15959,4,8,Quarterly,31-03-85 12:00
Q15960,4,8,Quarterly,31-03-85 12:00
Q15961,4,8,Quarterly,31-03-85 12:00
Q15962,4,8,Quarterly,31-03-85 12:00
Q15963,4,8,Quarterly,31-03-85 12:00
Q15964,4,8,Quarterly,31-03-85 12:00
Q15965,4,8,Quarterly,31-03-85 12:00
Q15966,4,8,Quarterly,31-03-85 12:00
Q15967,4,8,Quarterly,31-03-85 12:00
Q15968,4,8,Quarterly,31-03-85 12:00
Q15969,4,8,Quarterly,31-03-85 12:00
Q15970,4,8,Quarterly,31-03-85 12:00
Q15971,4,8,Quarterly,31-03-85 12:00
Q15972,4,8,Quarterly,31-03-85 12:00
Q15973,4,8,Quarterly,31-03-85 12:00
Q15974,4,8,Quarterly,31-03-85 12:00
Q15975,4,8,Quarterly,31-03-85 12:00
Q15976,4,8,Quarterly,31-03-85 12:00
Q15977,4,8,Quarterly,31-03-85 12:00
Q15978,4,8,Quarterly,31-03-85 12:00
Q15979,4,8,Quarterly,31-03-85 12:00
Q15980,4,8,Quarterly,31-03-85 12:00
Q15981,4,8,Quarterly,31-03-85 12:00
Q15982,4,8,Quarterly,31-03-85 12:00
Q15983,4,8,Quarterly,31-03-85 12:00
Q15984,4,8,Quarterly,31-03-85 12:00
Q15985,4,8,Quarterly,31-03-85 12:00
Q15986,4,8,Quarterly,31-03-85 12:00
Q15987,4,8,Quarterly,31-03-85 12:00
Q15988,4,8,Quarterly,31-03-85 12:00
Q15989,4,8,Quarterly,31-03-85 12:00
Q15990,4,8,Quarterly,31-03-85 12:00
Q15991,4,8,Quarterly,31-03-85 12:00
Q15992,4,8,Quarterly,31-03-85 12:00
Q15993,4,8,Quarterly,31-03-85 12:00
Q15994,4,8,Quarterly,31-03-85 12:00
Q15995,4,8,Quarterly,31-03-85 12:00
Q15996,4,8,Quarterly,31-03-85 12:00
Q15997,4,8,Quarterly,31-03-85 12:00
Q15998,4,8,Quarterly,31-03-85 12:00
Q15999,4,8,Quarterly,31-03-85 12:00
Q16000,4,8,Quarterly,31-03-85 12:00
Q16001,4,8,Quarterly,31-03-85 12:00
Q16002,4,8,Quarterly,31-03-85 12:00
Q16003,4,8,Quarterly,31-03-85 12:00
Q16004,4,8,Quarterly,31-03-85 12:00
Q16005,4,8,Quarterly,31-03-85 12:00
Q16006,4,8,Quarterly,31-03-85 12:00
Q16007,4,8,Quarterly,31-03-85 12:00
Q16008,4,8,Quarterly,31-03-85 12:00
Q16009,4,8,Quarterly,31-03-85 12:00
Q16010,4,8,Quarterly,31-03-85 12:00
Q16011,4,8,Quarterly,31-03-85 12:00
Q16012,4,8,Quarterly,31-03-85 12:00
Q16013,4,8,Quarterly,31-03-85 12:00
Q16014,4,8,Quarterly,31-03-85 12:00
Q16015,4,8,Quarterly,31-03-85 12:00
Q16016,4,8,Quarterly,31-03-85 12:00
Q16017,4,8,Quarterly,31-03-85 12:00
Q16018,4,8,Quarterly,31-03-85 12:00
Q16019,4,8,Quarterly,31-03-85 12:00
Q16020,4,8,Quarterly,31-03-85 12:00
Q16021,4,8,Quarterly,31-03-85 12:00
Q16022,4,8,Quarterly,31-03-85 12:00
Q16023,4,8,Quarterly,31-03-85 12:00
Q16024,4,8,Quarterly,31-03-85 12:00
Q16025,4,8,Quarterly,31-03-85 12:00
Q16026,4,8,Quarterly,31-03-85 12:00
Q16027,4,8,Quarterly,31-03-85 12:00
Q16028,4,8,Quarterly,31-03-85 12:00
Q16029,4,8,Quarterly,31-03-85 12:00
Q16030,4,8,Quarterly,31-03-85 12:00
Q16031,4,8,Quarterly,31-03-85 12:00
Q16032,4,8,Quarterly,31-03-85 12:00
Q16033,4,8,Quarterly,31-03-85 12:00
Q16034,4,8,Quarterly,31-03-85 12:00
Q16035,4,8,Quarterly,31-03-85 12:00
Q16036,4,8,Quarterly,31-03-85 12:00
Q16037,4,8,Quarterly,31-03-85 12:00
Q16038,4,8,Quarterly,31-03-85 12:00
Q16039,4,8,Quarterly,31-03-85 12:00
Q16040,4,8,Quarterly,31-03-85 12:00
Q16041,4,8,Quarterly,31-03-85 12:00
Q16042,4,8,Quarterly,31-03-85 12:00
Q16043,4,8,Quarterly,31-03-85 12:00
Q16044,4,8,Quarterly,31-03-85 12:00
Q16045,4,8,Quarterly,31-03-85 12:00
Q16046,4,8,Quarterly,31-03-85 12:00
Q16047,4,8,Quarterly,31-03-85 12:00
Q16048,4,8,Quarterly,31-03-85 12:00
Q16049,4,8,Quarterly,31-03-85 12:00
Q16050,4,8,Quarterly,31-03-85 12:00
Q16051,4,8,Quarterly,31-03-85 12:00
Q16052,4,8,Quarterly,31-03-85 12:00
Q16053,4,8,Quarterly,31-03-85 12:00
Q16054,4,8,Quarterly,31-03-85 12:00
Q16055,4,8,Quarterly,31-03-85 12:00
Q16056,4,8,Quarterly,31-03-85 12:00
Q16057,4,8,Quarterly,31-03-85 12:00
Q16058,4,8,Quarterly,31-03-85 12:00
Q16059,4,8,Quarterly,31-03-85 12:00
Q16060,4,8,Quarterly,31-03-85 12:00
Q16061,4,8,Quarterly,31-03-85 12:00
Q16062,4,8,Quarterly,31-03-85 12:00
Q16063,4,8,Quarterly,31-03-85 12:00
Q16064,4,8,Quarterly,31-03-85 12:00
Q16065,4,8,Quarterly,31-03-85 12:00
Q16066,4,8,Quarterly,31-03-85 12:00
Q16067,4,8,Quarterly,31-03-85 12:00
Q16068,4,8,Quarterly,31-03-85 12:00
Q16069,4,8,Quarterly,31-03-85 12:00
Q16070,4,8,Quarterly,31-03-85 12:00
Q16071,4,8,Quarterly,31-03-85 12:00
Q16072,4,8,Quarterly,31-03-85 12:00
Q16073,4,8,Quarterly,31-03-85 12:00
Q16074,4,8,Quarterly,31-03-85 12:00
Q16075,4,8,Quarterly,31-03-85 12:00
Q16076,4,8,Quarterly,31-03-85 12:00
Q16077,4,8,Quarterly,31-03-85 12:00
Q16078,4,8,Quarterly,31-03-85 12:00
Q16079,4,8,Quarterly,31-03-85 12:00
Q16080,4,8,Quarterly,31-03-85 12:00
Q16081,4,8,Quarterly,31-03-85 12:00
Q16082,4,8,Quarterly,31-03-85 12:00
Q16083,4,8,Quarterly,31-03-85 12:00
Q16084,4,8,Quarterly,31-03-85 12:00
Q16085,4,8,Quarterly,31-03-85 12:00
Q16086,4,8,Quarterly,31-03-85 12:00
Q16087,4,8,Quarterly,31-03-85 12:00
Q16088,4,8,Quarterly,31-03-85 12:00
Q16089,4,8,Quarterly,31-03-85 12:00
Q16090,4,8,Quarterly,31-03-85 12:00
Q16091,4,8,Quarterly,31-03-85 12:00
Q16092,4,8,Quarterly,31-03-97 12:00
Q16093,4,8,Quarterly,31-03-85 12:00
Q16094,4,8,Quarterly,31-03-85 12:00
Q16095,4,8,Quarterly,31-03-85 12:00
Q16096,4,8,Quarterly,31-03-85 12:00
Q16097,4,8,Quarterly,31-03-85 12:00
Q16098,4,8,Quarterly,31-03-85 12:00
Q16099,4,8,Quarterly,31-03-85 12:00
Q16100,4,8,Quarterly,31-03-85 12:00
Q16101,4,8,Quarterly,31-03-85 12:00
Q16102,4,8,Quarterly,31-03-85 12:00
Q16103,4,8,Quarterly,31-03-85 12:00
Q16104,4,8,Quarterly,31-03-85 12:00
Q16105,4,8,Quarterly,31-03-85 12:00
Q16106,4,8,Quarterly,31-03-85 12:00
Q16107,4,8,Quarterly,31-03-85 12:00
Q16108,4,8,Quarterly,31-03-85 12:00
Q16109,4,8,Quarterly,31-03-85 12:00
Q16110,4,8,Quarterly,31-03-85 12:00
Q16111,4,8,Quarterly,31-03-85 12:00
Q16112,4,8,Quarterly,31-03-85 12:00
Q16113,4,8,Quarterly,31-03-85 12:00
Q16114,4,8,Quarterly,31-03-85 12:00
Q16115,4,8,Quarterly,31-03-85 12:00
Q16116,4,8,Quarterly,31-03-85 12:00
Q16117,4,8,Quarterly,31-03-85 12:00
Q16118,4,8,Quarterly,31-03-85 12:00
Q16119,4,8,Quarterly,31-03-85 12:00
Q16120,4,8,Quarterly,31-03-85 12:00
Q16121,4,8,Quarterly,31-03-85 12:00
Q16122,4,8,Quarterly,31-03-85 12:00
Q16123,4,8,Quarterly,31-03-85 12:00
Q16124,4,8,Quarterly,31-03-85 12:00
Q16125,4,8,Quarterly,31-03-85 12:00
Q16126,4,8,Quarterly,31-03-85 12:00
Q16127,4,8,Quarterly,31-03-85 12:00
Q16128,4,8,Quarterly,31-03-85 12:00
Q16129,4,8,Quarterly,31-03-85 12:00
Q16130,4,8,Quarterly,31-03-85 12:00
Q16131,4,8,Quarterly,31-03-85 12:00
Q16132,4,8,Quarterly,31-03-85 12:00
Q16133,4,8,Quarterly,31-03-85 12:00
Q16134,4,8,Quarterly,31-03-85 12:00
Q16135,4,8,Quarterly,31-03-85 12:00
Q16136,4,8,Quarterly,31-03-85 12:00
Q16137,4,8,Quarterly,31-03-85 12:00
Q16138,4,8,Quarterly,31-03-85 12:00
Q16139,4,8,Quarterly,31-03-85 12:00
Q16140,4,8,Quarterly,31-03-85 12:00
Q16141,4,8,Quarterly,31-03-85 12:00
Q16142,4,8,Quarterly,31-03-85 12:00
Q16143,4,8,Quarterly,31-03-85 12:00
Q16144,4,8,Quarterly,31-03-85 12:00
Q16145,4,8,Quarterly,31-03-85 12:00
Q16146,4,8,Quarterly,31-03-85 12:00
Q16147,4,8,Quarterly,31-03-85 12:00
Q16148,4,8,Quarterly,31-03-85 12:00
Q16149,4,8,Quarterly,31-03-85 12:00
Q16150,4,8,Quarterly,31-03-85 12:00
Q16151,4,8,Quarterly,31-03-85 12:00
Q16152,4,8,Quarterly,31-03-85 12:00
Q16153,4,8,Quarterly,31-03-85 12:00
Q16154,4,8,Quarterly,31-03-85 12:00
Q16155,4,8,Quarterly,31-03-86 12:00
Q16156,4,8,Quarterly,31-03-86 12:00
Q16157,4,8,Quarterly,31-03-86 12:00
Q16158,4,8,Quarterly,31-03-86 12:00
Q16159,4,8,Quarterly,31-03-86 12:00
Q16160,4,8,Quarterly,31-03-86 12:00
Q16161,4,8,Quarterly,31-03-86 12:00
Q16162,4,8,Quarterly,31-03-86 12:00
Q16163,4,8,Quarterly,31-03-86 12:00
Q16164,4,8,Quarterly,31-03-86 12:00
Q16165,4,8,Quarterly,31-03-86 12:00
Q16166,4,8,Quarterly,31-03-86 12:00
Q16167,4,8,Quarterly,31-03-86 12:00
Q16168,4,8,Quarterly,31-03-86 12:00
Q16169,4,8,Quarterly,31-03-86 12:00
Q16170,4,8,Quarterly,31-03-86 12:00
Q16171,4,8,Quarterly,31-03-86 12:00
Q16172,4,8,Quarterly,31-03-86 12:00
Q16173,4,8,Quarterly,31-03-86 12:00
Q16174,4,8,Quarterly,31-03-86 12:00
Q16175,4,8,Quarterly,31-03-86 12:00
Q16176,4,8,Quarterly,31-03-86 12:00
Q16177,4,8,Quarterly,31-03-86 12:00
Q16178,4,8,Quarterly,31-03-91 12:00
Q16179,4,8,Quarterly,31-03-91 12:00
Q16180,4,8,Quarterly,31-03-88 12:00
Q16181,4,8,Quarterly,31-03-88 12:00
Q16182,4,8,Quarterly,31-03-88 12:00
Q16183,4,8,Quarterly,31-03-88 12:00
Q16184,4,8,Quarterly,31-03-88 12:00
Q16185,4,8,Quarterly,31-03-88 12:00
Q16186,4,8,Quarterly,31-03-88 12:00
Q16187,4,8,Quarterly,31-03-88 12:00
Q16188,4,8,Quarterly,31-03-88 12:00
Q16189,4,8,Quarterly,31-03-88 12:00
Q16190,4,8,Quarterly,31-03-88 12:00
Q16191,4,8,Quarterly,31-03-88 12:00
Q16192,4,8,Quarterly,31-03-88 12:00
Q16193,4,8,Quarterly,31-03-88 12:00
Q16194,4,8,Quarterly,31-03-88 12:00
Q16195,4,8,Quarterly,31-03-88 12:00
Q16196,4,8,Quarterly,31-03-09 12:00
Q16197,4,8,Quarterly,31-03-09 12:00
Q16198,4,8,Quarterly,31-03-09 12:00
Q16199,4,8,Quarterly,31-03-08 12:00
Q16200,4,8,Quarterly,31-03-70 12:00
Q16201,4,8,Quarterly,31-03-00 12:00
Q16202,4,8,Quarterly,31-03-00 12:00
Q16203,4,8,Quarterly,31-03-00 12:00
Q16204,4,8,Quarterly,31-03-00 12:00
Q16205,4,8,Quarterly,31-03-00 12:00
Q16206,4,8,Quarterly,31-03-00 12:00
Q16207,4,8,Quarterly,31-03-00 12:00
Q16208,4,8,Quarterly,31-03-00 12:00
Q16209,4,8,Quarterly,31-03-00 12:00
Q16210,4,8,Quarterly,31-03-00 12:00
Q16211,4,8,Quarterly,31-03-00 12:00
Q16212,4,8,Quarterly,31-03-00 12:00
Q16213,4,8,Quarterly,31-03-00 12:00
Q16214,4,8,Quarterly,31-03-00 12:00
Q16215,4,8,Quarterly,31-03-00 12:00
Q16216,4,8,Quarterly,31-03-00 12:00
Q16217,4,8,Quarterly,31-03-00 12:00
Q16218,4,8,Quarterly,31-03-00 12:00
Q16219,4,8,Quarterly,31-03-00 12:00
Q16220,4,8,Quarterly,31-03-00 12:00
Q16221,4,8,Quarterly,31-03-00 12:00
Q16222,4,8,Quarterly,31-03-00 12:00
Q16223,4,8,Quarterly,31-03-00 12:00
Q16224,4,8,Quarterly,31-03-97 12:00
Q16225,4,8,Quarterly,31-03-90 12:00
Q16226,4,8,Quarterly,31-03-90 12:00
Q16227,4,8,Quarterly,31-03-85 12:00
Q16228,4,8,Quarterly,31-03-85 12:00
Q16229,4,8,Quarterly,31-03-85 12:00
Q16230,4,8,Quarterly,31-03-85 12:00
Q16231,4,8,Quarterly,31-03-85 12:00
Q16232,4,8,Quarterly,31-03-85 12:00
Q16233,4,8,Quarterly,31-03-85 12:00
Q16234,4,8,Quarterly,31-03-85 12:00
Q16235,4,8,Quarterly,31-03-85 12:00
Q16236,4,8,Quarterly,31-03-85 12:00
Q16237,4,8,Quarterly,31-03-85 12:00
Q16238,4,8,Quarterly,31-03-85 12:00
Q16239,4,8,Quarterly,31-03-85 12:00
Q16240,4,8,Quarterly,31-03-85 12:00
Q16241,4,8,Quarterly,31-03-85 12:00
Q16242,4,8,Quarterly,31-03-85 12:00
Q16243,4,8,Quarterly,31-03-85 12:00
Q16244,4,8,Quarterly,31-03-85 12:00
Q16245,4,8,Quarterly,31-03-85 12:00
Q16246,4,8,Quarterly,31-03-85 12:00
Q16247,4,8,Quarterly,31-03-85 12:00
Q16248,4,8,Quarterly,31-03-85 12:00
Q16249,4,8,Quarterly,31-03-85 12:00
Q16250,4,8,Quarterly,31-03-85 12:00
Q16251,4,8,Quarterly,31-03-85 12:00
Q16252,4,8,Quarterly,31-03-85 12:00
Q16253,4,8,Quarterly,31-03-85 12:00
Q16254,4,8,Quarterly,31-03-85 12:00
Q16255,4,8,Quarterly,31-03-85 12:00
Q16256,4,8,Quarterly,31-03-85 12:00
Q16257,4,8,Quarterly,31-03-85 12:00
Q16258,4,8,Quarterly,31-03-85 12:00
Q16259,4,8,Quarterly,31-03-85 12:00
Q16260,4,8,Quarterly,31-03-85 12:00
Q16261,4,8,Quarterly,31-03-85 12:00
Q16262,4,8,Quarterly,31-03-85 12:00
Q16263,4,8,Quarterly,31-03-85 12:00
Q16264,4,8,Quarterly,31-03-85 12:00
Q16265,4,8,Quarterly,31-03-85 12:00
Q16266,4,8,Quarterly,31-03-85 12:00
Q16267,4,8,Quarterly,31-03-97 12:00
Q16268,4,8,Quarterly,31-03-97 12:00
Q16269,4,8,Quarterly,31-03-97 12:00
Q16270,4,8,Quarterly,31-03-97 12:00
Q16271,4,8,Quarterly,31-03-97 12:00
Q16272,4,8,Quarterly,31-03-48 12:00
Q16273,4,8,Quarterly,31-03-97 12:00
Q16274,4,8,Quarterly,31-03-97 12:00
Q16275,4,8,Quarterly,31-03-97 12:00
Q16276,4,8,Quarterly,31-03-97 12:00
Q16277,4,8,Quarterly,31-03-97 12:00
Q16278,4,8,Quarterly,31-03-97 12:00
Q16279,4,8,Quarterly,31-03-48 12:00
Q16280,4,8,Quarterly,31-03-97 12:00
Q16281,4,8,Quarterly,31-03-97 12:00
Q16282,4,8,Quarterly,31-03-97 12:00
Q16283,4,8,Quarterly,31-03-97 12:00
Q16284,4,8,Quarterly,31-03-97 12:00
Q16285,4,8,Quarterly,31-03-97 12:00
Q16286,4,8,Quarterly,31-03-97 12:00
Q16287,4,8,Quarterly,31-03-97 12:00
Q16288,4,8,Quarterly,31-03-97 12:00
Q16289,4,8,Quarterly,31-03-97 12:00
Q16290,4,8,Quarterly,31-03-97 12:00
Q16291,4,8,Quarterly,31-03-97 12:00
Q16292,4,8,Quarterly,31-03-97 12:00
Q16293,4,8,Quarterly,31-03-97 12:00
Q16294,4,8,Quarterly,31-03-97 12:00
Q16295,4,8,Quarterly,31-03-97 12:00
Q16296,4,8,Quarterly,31-03-97 12:00
Q16297,4,8,Quarterly,31-03-97 12:00
Q16298,4,8,Quarterly,31-03-97 12:00
Q16299,4,8,Quarterly,31-03-97 12:00
Q16300,4,8,Quarterly,31-03-97 12:00
Q16301,4,8,Quarterly,31-03-97 12:00
Q16302,4,8,Quarterly,31-03-97 12:00
Q16303,4,8,Quarterly,31-03-97 12:00
Q16304,4,8,Quarterly,31-03-86 12:00
Q16305,4,8,Quarterly,31-03-86 12:00
Q16306,4,8,Quarterly,31-03-86 12:00
Q16307,4,8,Quarterly,31-03-88 12:00
Q16308,4,8,Quarterly,31-03-88 12:00
Q16309,4,8,Quarterly,31-03-88 12:00
Q16310,4,8,Quarterly,31-03-07 12:00
Q16311,4,8,Quarterly,31-03-46 12:00
Q16312,4,8,Quarterly,31-03-95 12:00
Q16313,4,8,Quarterly,31-03-00 12:00
Q16314,4,8,Quarterly,31-03-97 12:00
Q16315,4,8,Quarterly,31-03-01 12:00
Q16316,4,8,Quarterly,31-03-00 12:00
Q16317,4,8,Quarterly,30-06-92 12:00
Q16318,4,8,Quarterly,31-03-96 12:00
Q16319,4,8,Quarterly,31-03-09 12:00
Q16320,4,8,Quarterly,31-03-96 12:00
Q16321,4,8,Quarterly,31-03-96 12:00
Q16322,4,8,Quarterly,31-03-96 12:00
Q16323,4,8,Quarterly,31-03-96 12:00
Q16324,4,8,Quarterly,31-03-96 12:00
Q16325,4,8,Quarterly,31-03-96 12:00
Q16326,4,8,Quarterly,31-03-96 12:00
Q16327,4,8,Quarterly,31-03-96 12:00
Q16328,4,8,Quarterly,31-03-96 12:00
Q16329,4,8,Quarterly,31-03-96 12:00
Q16330,4,8,Quarterly,31-03-09 12:00
Q16331,4,8,Quarterly,31-03-96 12:00
Q16332,4,8,Quarterly,31-03-09 12:00
Q16333,4,8,Quarterly,31-03-09 12:00
Q16334,4,8,Quarterly,31-03-96 12:00
Q16335,4,8,Quarterly,31-03-96 12:00
Q16336,4,8,Quarterly,31-03-09 12:00
Q16337,4,8,Quarterly,31-03-09 12:00
Q16338,4,8,Quarterly,31-03-96 12:00
Q16339,4,8,Quarterly,31-03-96 12:00
Q16340,4,8,Quarterly,31-03-96 12:00
Q16341,4,8,Quarterly,31-03-96 12:00
Q16342,4,8,Quarterly,31-03-09 12:00
Q16343,4,8,Quarterly,31-03-09 12:00
Q16344,4,8,Quarterly,31-03-96 12:00
Q16345,4,8,Quarterly,31-03-96 12:00
Q16346,4,8,Quarterly,31-03-96 12:00
Q16347,4,8,Quarterly,31-03-96 12:00
Q16348,4,8,Quarterly,31-03-96 12:00
Q16349,4,8,Quarterly,31-03-96 12:00
Q16350,4,8,Quarterly,31-03-09 12:00
Q16351,4,8,Quarterly,31-03-96 12:00
Q16352,4,8,Quarterly,31-03-09 12:00
Q16353,4,8,Quarterly,31-03-09 12:00
Q16354,4,8,Quarterly,31-03-96 12:00
Q16355,4,8,Quarterly,31-03-96 12:00
Q16356,4,8,Quarterly,31-03-09 12:00
Q16357,4,8,Quarterly,31-03-96 12:00
